Id,DateAware,DateSubmitted,DataBreachCause,DateStart,DateEnd,Name,CyberattackType,WashingtoniansAffected,IndustryType,BusinessType,InformationType,Year,WashingtoniansAffectedRange,BreachLifecycleRange
10509,8/2/2019 0:00,9/13/2019 0:00,Cyberattack,2018-10-01T00:00:00,2019-07-02T00:00:00,Amateur Athletic Union,Malware,12200,Non-Profit/Charity,,Financial & Banking Information,2020,"10,000-49,999",300-399
10509,8/2/2019 0:00,9/13/2019 0:00,Cyberattack,2018-10-01T00:00:00,2019-07-02T00:00:00,Amateur Athletic Union,Malware,12200,Non-Profit/Charity,,Other,2020,"10,000-49,999",300-399
10510,7/24/2019 0:00,9/24/2019 0:00,Cyberattack,,2019-07-24T00:00:00,"Majoris Health Systems, Inc.",Malware,516,Health,,Other,2020,500-999,Unknown
10510,7/24/2019 0:00,9/24/2019 0:00,Cyberattack,,2019-07-24T00:00:00,"Majoris Health Systems, Inc.",Malware,516,Health,,Name,2020,500-999,Unknown
10510,7/24/2019 0:00,9/24/2019 0:00,Cyberattack,,2019-07-24T00:00:00,"Majoris Health Systems, Inc.",Malware,516,Health,,Social Security Number,2020,500-999,Unknown
10510,7/24/2019 0:00,9/24/2019 0:00,Cyberattack,,2019-07-24T00:00:00,"Majoris Health Systems, Inc.",Malware,516,Health,,Full Date of Birth,2020,500-999,Unknown
10511,9/5/2019 0:00,9/26/2019 0:00,Unauthorized Access,2019-05-04T00:00:00,2019-05-04T00:00:00,DoorDash Inc,,2243,Business,Transportation,Name,2020,"1,000-9,999",100-199
10511,9/5/2019 0:00,9/26/2019 0:00,Unauthorized Access,2019-05-04T00:00:00,2019-05-04T00:00:00,DoorDash Inc,,2243,Business,Transportation,Driver's License or Washington ID Card Number,2020,"1,000-9,999",100-199
10511,9/5/2019 0:00,9/26/2019 0:00,Unauthorized Access,2019-05-04T00:00:00,2019-05-04T00:00:00,DoorDash Inc,,2243,Business,Transportation,Email Address and Password/Security Question Answers,2020,"1,000-9,999",100-199
10511,9/5/2019 0:00,9/26/2019 0:00,Unauthorized Access,2019-05-04T00:00:00,2019-05-04T00:00:00,DoorDash Inc,,2243,Business,Transportation,Other,2020,"1,000-9,999",100-199
10513,4/16/2019 0:00,10/10/2019 0:00,Cyberattack,2019-03-11T00:00:00,2019-05-07T00:00:00,Calibre CPA Group,,983,Finance,,Name,2020,500-999,Jan-99
10513,4/16/2019 0:00,10/10/2019 0:00,Cyberattack,2019-03-11T00:00:00,2019-05-07T00:00:00,Calibre CPA Group,,983,Finance,,Social Security Number,2020,500-999,Jan-99
10513,4/16/2019 0:00,10/10/2019 0:00,Cyberattack,2019-03-11T00:00:00,2019-05-07T00:00:00,Calibre CPA Group,,983,Finance,,Financial & Banking Information,2020,500-999,Jan-99
10514,6/1/2019 0:00,10/15/2019 0:00,Cyberattack,2018-09-01T00:00:00,2019-09-28T00:00:00,"Eye Buy Direct, Inc.",,17031,Business,Retail,Name,2020,"10,000-49,999",300-399
10514,6/1/2019 0:00,10/15/2019 0:00,Cyberattack,2018-09-01T00:00:00,2019-09-28T00:00:00,"Eye Buy Direct, Inc.",,17031,Business,Retail,Financial & Banking Information,2020,"10,000-49,999",300-399
10514,6/1/2019 0:00,10/15/2019 0:00,Cyberattack,2018-09-01T00:00:00,2019-09-28T00:00:00,"Eye Buy Direct, Inc.",,17031,Business,Retail,Medical Information,2020,"10,000-49,999",300-399
10514,6/1/2019 0:00,10/15/2019 0:00,Cyberattack,2018-09-01T00:00:00,2019-09-28T00:00:00,"Eye Buy Direct, Inc.",,17031,Business,Retail,Email Address and Password/Security Question Answers,2020,"10,000-49,999",300-399
10514,6/1/2019 0:00,10/15/2019 0:00,Cyberattack,2018-09-01T00:00:00,2019-09-28T00:00:00,"Eye Buy Direct, Inc.",,17031,Business,Retail,Other,2020,"10,000-49,999",300-399
10515,9/11/2019 0:00,10/16/2019 0:00,Cyberattack,,,"Neutraceutical Wellness, Inc",,518,Business,Cosmetic,Name,2020,500-999,Unknown
10515,9/11/2019 0:00,10/16/2019 0:00,Cyberattack,,,"Neutraceutical Wellness, Inc",,518,Business,Cosmetic,Financial & Banking Information,2020,500-999,Unknown
10515,9/11/2019 0:00,10/16/2019 0:00,Cyberattack,,,"Neutraceutical Wellness, Inc",,518,Business,Cosmetic,Other,2020,500-999,Unknown
10516,8/21/2019 0:00,11/8/2019 0:00,Cyberattack,2019-04-15T00:00:00,2019-10-25T00:00:00,First Aid Beauty Limited,Malware,663,Business,Cosmetic,Name,2020,500-999,100-199
10516,8/21/2019 0:00,11/8/2019 0:00,Cyberattack,2019-04-15T00:00:00,2019-10-25T00:00:00,First Aid Beauty Limited,Malware,663,Business,Cosmetic,Financial & Banking Information,2020,500-999,100-199
10516,8/21/2019 0:00,11/8/2019 0:00,Cyberattack,2019-04-15T00:00:00,2019-10-25T00:00:00,First Aid Beauty Limited,Malware,663,Business,Cosmetic,Email Address and Password/Security Question Answers,2020,500-999,100-199
10516,8/21/2019 0:00,11/8/2019 0:00,Cyberattack,2019-04-15T00:00:00,2019-10-25T00:00:00,First Aid Beauty Limited,Malware,663,Business,Cosmetic,Other,2020,500-999,100-199
10517,10/15/2019 0:00,11/14/2019 0:00,Cyberattack,2019-10-07T00:00:00,2019-10-15T00:00:00,Macy's Inc.,Malware,3810,Business,Retail,Name,2020,"1,000-9,999",Jan-99
10517,10/15/2019 0:00,11/14/2019 0:00,Cyberattack,2019-10-07T00:00:00,2019-10-15T00:00:00,Macy's Inc.,Malware,3810,Business,Retail,Financial & Banking Information,2020,"1,000-9,999",Jan-99
10517,10/15/2019 0:00,11/14/2019 0:00,Cyberattack,2019-10-07T00:00:00,2019-10-15T00:00:00,Macy's Inc.,Malware,3810,Business,Retail,Email Address and Password/Security Question Answers,2020,"1,000-9,999",Jan-99
10517,10/15/2019 0:00,11/14/2019 0:00,Cyberattack,2019-10-07T00:00:00,2019-10-15T00:00:00,Macy's Inc.,Malware,3810,Business,Retail,Other,2020,"1,000-9,999",Jan-99
10518,10/24/2019 0:00,11/15/2019 0:00,Cyberattack,2019-08-27T00:00:00,2019-10-28T00:00:00,City of Lacey,Malware,6209,Government,,Financial & Banking Information,2020,"1,000-9,999",Jan-99
10518,10/24/2019 0:00,11/15/2019 0:00,Cyberattack,2019-08-27T00:00:00,2019-10-28T00:00:00,City of Lacey,Malware,6209,Government,,Name,2020,"1,000-9,999",Jan-99
10530,12/18/2019 0:00,1/20/2020 0:00,Cyberattack,2019-09-29T00:00:00,2020-01-13T00:00:00,"The UPS Store, Inc.",Phishing,963,Business,Shipping,Social Security Number,2020,500-999,100-199
10530,12/18/2019 0:00,1/20/2020 0:00,Cyberattack,2019-09-29T00:00:00,2020-01-13T00:00:00,"The UPS Store, Inc.",Phishing,963,Business,Shipping,Driver's License or Washington ID Card Number,2020,500-999,100-199
10530,12/18/2019 0:00,1/20/2020 0:00,Cyberattack,2019-09-29T00:00:00,2020-01-13T00:00:00,"The UPS Store, Inc.",Phishing,963,Business,Shipping,Financial & Banking Information,2020,500-999,100-199
10530,12/18/2019 0:00,1/20/2020 0:00,Cyberattack,2019-09-29T00:00:00,2020-01-13T00:00:00,"The UPS Store, Inc.",Phishing,963,Business,Shipping,Medical Information,2020,500-999,100-199
10530,12/18/2019 0:00,1/20/2020 0:00,Cyberattack,2019-09-29T00:00:00,2020-01-13T00:00:00,"The UPS Store, Inc.",Phishing,963,Business,Shipping,Username and Password/Security Question Answers,2020,500-999,100-199
10530,12/18/2019 0:00,1/20/2020 0:00,Cyberattack,2019-09-29T00:00:00,2020-01-13T00:00:00,"The UPS Store, Inc.",Phishing,963,Business,Shipping,Email Address and Password/Security Question Answers,2020,500-999,100-199
10521,10/18/2019 0:00,11/26/2019 0:00,Cyberattack,2019-10-11T00:00:00,2019-10-22T00:00:00,"The UPS Store, Inc.",Phishing,506,Business,Shipping,Name,2020,500-999,Jan-99
10521,10/18/2019 0:00,11/26/2019 0:00,Cyberattack,2019-10-11T00:00:00,2019-10-22T00:00:00,"The UPS Store, Inc.",Phishing,506,Business,Shipping,Social Security Number,2020,500-999,Jan-99
10521,10/18/2019 0:00,11/26/2019 0:00,Cyberattack,2019-10-11T00:00:00,2019-10-22T00:00:00,"The UPS Store, Inc.",Phishing,506,Business,Shipping,Driver's License or Washington ID Card Number,2020,500-999,Jan-99
10521,10/18/2019 0:00,11/26/2019 0:00,Cyberattack,2019-10-11T00:00:00,2019-10-22T00:00:00,"The UPS Store, Inc.",Phishing,506,Business,Shipping,Financial & Banking Information,2020,500-999,Jan-99
10530,12/18/2019 0:00,1/20/2020 0:00,Cyberattack,2019-09-29T00:00:00,2020-01-13T00:00:00,"The UPS Store, Inc.",Phishing,963,Business,Shipping,Name,2020,500-999,100-199
10597,11/5/2018 0:00,11/16/2018 0:00,Cyberattack,2018-10-01T00:00:00,2018-10-31T00:00:00,Washington State Employees Credit Union,Skimmers,2560,Finance,,Name,2019,"1,000-9,999",Jan-99
10597,11/5/2018 0:00,11/16/2018 0:00,Cyberattack,2018-10-01T00:00:00,2018-10-31T00:00:00,Washington State Employees Credit Union,Skimmers,2560,Finance,,Financial & Banking Information,2019,"1,000-9,999",Jan-99
10523,11/12/2019 0:00,11/29/2019 0:00,Theft or Mistake,2015-06-01T00:00:00,2019-11-12T00:00:00,Choice Hotels International Inc.,,1684,Business,Hospitality,Name,2020,"1,000-9,999",500+
10523,11/12/2019 0:00,11/29/2019 0:00,Theft or Mistake,2015-06-01T00:00:00,2019-11-12T00:00:00,Choice Hotels International Inc.,,1684,Business,Hospitality,Financial & Banking Information,2020,"1,000-9,999",500+
10523,11/12/2019 0:00,11/29/2019 0:00,Theft or Mistake,2015-06-01T00:00:00,2019-11-12T00:00:00,Choice Hotels International Inc.,,1684,Business,Hospitality,Email Address and Password/Security Question Answers,2020,"1,000-9,999",500+
10523,11/12/2019 0:00,11/29/2019 0:00,Theft or Mistake,2015-06-01T00:00:00,2019-11-12T00:00:00,Choice Hotels International Inc.,,1684,Business,Hospitality,Other,2020,"1,000-9,999",500+
10525,8/19/2019 0:00,12/19/2019 0:00,Cyberattack,2019-08-16T00:00:00,2019-08-21T00:00:00,Vimly Benefits Solution,Phishing,91807,Business,Software,Name,2020,"50,000-999,999",Jan-99
10525,8/19/2019 0:00,12/19/2019 0:00,Cyberattack,2019-08-16T00:00:00,2019-08-21T00:00:00,Vimly Benefits Solution,Phishing,91807,Business,Software,Social Security Number,2020,"50,000-999,999",Jan-99
10525,8/19/2019 0:00,12/19/2019 0:00,Cyberattack,2019-08-16T00:00:00,2019-08-21T00:00:00,Vimly Benefits Solution,Phishing,91807,Business,Software,Full Date of Birth,2020,"50,000-999,999",Jan-99
10525,8/19/2019 0:00,12/19/2019 0:00,Cyberattack,2019-08-16T00:00:00,2019-08-21T00:00:00,Vimly Benefits Solution,Phishing,91807,Business,Software,Other,2020,"50,000-999,999",Jan-99
10526,11/22/2019 0:00,12/31/2019 0:00,Cyberattack,2019-01-18T00:00:00,2019-10-17T00:00:00,Landry's Inc.,Malware,,Business,Hospitality,Name,2020,Unknown,300-399
10526,11/22/2019 0:00,12/31/2019 0:00,Cyberattack,2019-01-18T00:00:00,2019-10-17T00:00:00,Landry's Inc.,Malware,,Business,Hospitality,Financial & Banking Information,2020,Unknown,300-399
10527,12/3/2019 0:00,12/31/2019 0:00,Cyberattack,2019-11-08T00:00:00,2019-12-05T00:00:00,Evolucion Innovations Inc. (evo.com),Malware,4899,Business,Retail,Name,2020,"1,000-9,999",Jan-99
10527,12/3/2019 0:00,12/31/2019 0:00,Cyberattack,2019-11-08T00:00:00,2019-12-05T00:00:00,Evolucion Innovations Inc. (evo.com),Malware,4899,Business,Retail,Financial & Banking Information,2020,"1,000-9,999",Jan-99
10527,12/3/2019 0:00,12/31/2019 0:00,Cyberattack,2019-11-08T00:00:00,2019-12-05T00:00:00,Evolucion Innovations Inc. (evo.com),Malware,4899,Business,Retail,Email Address and Password/Security Question Answers,2020,"1,000-9,999",Jan-99
10527,12/3/2019 0:00,12/31/2019 0:00,Cyberattack,2019-11-08T00:00:00,2019-12-05T00:00:00,Evolucion Innovations Inc. (evo.com),Malware,4899,Business,Retail,Other,2020,"1,000-9,999",Jan-99
10528,12/5/2019 0:00,1/15/2020 0:00,Cyberattack,2019-09-16T00:00:00,2019-11-11T00:00:00,"Hanna Andersson, LLC",Malware,8816,Business,Clothing,Name,2020,"1,000-9,999",Jan-99
10528,12/5/2019 0:00,1/15/2020 0:00,Cyberattack,2019-09-16T00:00:00,2019-11-11T00:00:00,"Hanna Andersson, LLC",Malware,8816,Business,Clothing,Financial & Banking Information,2020,"1,000-9,999",Jan-99
10528,12/5/2019 0:00,1/15/2020 0:00,Cyberattack,2019-09-16T00:00:00,2019-11-11T00:00:00,"Hanna Andersson, LLC",Malware,8816,Business,Clothing,Other,2020,"1,000-9,999",Jan-99
10531,12/26/2019 0:00,1/24/2020 0:00,Cyberattack,2019-12-26T00:00:00,2019-12-26T00:00:00,"Oostra Rouw & Associates, Inc. (ORA, Inc.)",Ransomware,2376,Finance,,Name,2020,"1,000-9,999",0
10531,12/26/2019 0:00,1/24/2020 0:00,Cyberattack,2019-12-26T00:00:00,2019-12-26T00:00:00,"Oostra Rouw & Associates, Inc. (ORA, Inc.)",Ransomware,2376,Finance,,Social Security Number,2020,"1,000-9,999",0
10531,12/26/2019 0:00,1/24/2020 0:00,Cyberattack,2019-12-26T00:00:00,2019-12-26T00:00:00,"Oostra Rouw & Associates, Inc. (ORA, Inc.)",Ransomware,2376,Finance,,Other,2020,"1,000-9,999",0
10532,8/24/2019 0:00,2/14/2020 0:00,Cyberattack,2019-07-09T00:00:00,2019-08-24T00:00:00,Aveanna Healthcare,,2444,Health,,Name,2020,"1,000-9,999",Jan-99
10532,8/24/2019 0:00,2/14/2020 0:00,Cyberattack,2019-07-09T00:00:00,2019-08-24T00:00:00,Aveanna Healthcare,,2444,Health,,Social Security Number,2020,"1,000-9,999",Jan-99
10532,8/24/2019 0:00,2/14/2020 0:00,Cyberattack,2019-07-09T00:00:00,2019-08-24T00:00:00,Aveanna Healthcare,,2444,Health,,Driver's License or Washington ID Card Number,2020,"1,000-9,999",Jan-99
10532,8/24/2019 0:00,2/14/2020 0:00,Cyberattack,2019-07-09T00:00:00,2019-08-24T00:00:00,Aveanna Healthcare,,2444,Health,,Financial & Banking Information,2020,"1,000-9,999",Jan-99
10533,9/1/2019 0:00,2/14/2020 0:00,Cyberattack,2019-08-19T00:00:00,2019-09-20T00:00:00,Smile Surfers,,532,Health,,Name,2020,500-999,Jan-99
10533,9/1/2019 0:00,2/14/2020 0:00,Cyberattack,2019-08-19T00:00:00,2019-09-20T00:00:00,Smile Surfers,,532,Health,,Driver's License or Washington ID Card Number,2020,500-999,Jan-99
10533,9/1/2019 0:00,2/14/2020 0:00,Cyberattack,2019-08-19T00:00:00,2019-09-20T00:00:00,Smile Surfers,,532,Health,,Financial & Banking Information,2020,500-999,Jan-99
10533,9/1/2019 0:00,2/14/2020 0:00,Cyberattack,2019-08-19T00:00:00,2019-09-20T00:00:00,Smile Surfers,,532,Health,,Full Date of Birth,2020,500-999,Jan-99
10533,9/1/2019 0:00,2/14/2020 0:00,Cyberattack,2019-08-19T00:00:00,2019-09-20T00:00:00,Smile Surfers,,532,Health,,Medical Information,2020,500-999,Jan-99
10533,9/1/2019 0:00,2/14/2020 0:00,Cyberattack,2019-08-19T00:00:00,2019-09-20T00:00:00,Smile Surfers,,532,Health,,Other,2020,500-999,Jan-99
10534,10/28/2019 0:00,2/25/2020 0:00,Unauthorized Access,2019-10-24T00:00:00,2019-10-28T00:00:00,AFTRA Retirement Fund,,8803,Non-Profit/Charity,,Name,2020,"1,000-9,999",Jan-99
10534,10/28/2019 0:00,2/25/2020 0:00,Unauthorized Access,2019-10-24T00:00:00,2019-10-28T00:00:00,AFTRA Retirement Fund,,8803,Non-Profit/Charity,,Social Security Number,2020,"1,000-9,999",Jan-99
10534,10/28/2019 0:00,2/25/2020 0:00,Unauthorized Access,2019-10-24T00:00:00,2019-10-28T00:00:00,AFTRA Retirement Fund,,8803,Non-Profit/Charity,,Financial & Banking Information,2020,"1,000-9,999",Jan-99
10534,10/28/2019 0:00,2/25/2020 0:00,Unauthorized Access,2019-10-24T00:00:00,2019-10-28T00:00:00,AFTRA Retirement Fund,,8803,Non-Profit/Charity,,Full Date of Birth,2020,"1,000-9,999",Jan-99
10534,10/28/2019 0:00,2/25/2020 0:00,Unauthorized Access,2019-10-24T00:00:00,2019-10-28T00:00:00,AFTRA Retirement Fund,,8803,Non-Profit/Charity,,Other,2020,"1,000-9,999",Jan-99
10535,1/27/2020 0:00,2/27/2020 0:00,Cyberattack,,,Railworks Corporation,Ransomware,1286,Business,Construction,Name,2020,"1,000-9,999",Unknown
10535,1/27/2020 0:00,2/27/2020 0:00,Cyberattack,,,Railworks Corporation,Ransomware,1286,Business,Construction,Social Security Number,2020,"1,000-9,999",Unknown
10535,1/27/2020 0:00,2/27/2020 0:00,Cyberattack,,,Railworks Corporation,Ransomware,1286,Business,Construction,Driver's License or Washington ID Card Number,2020,"1,000-9,999",Unknown
10535,1/27/2020 0:00,2/27/2020 0:00,Cyberattack,,,Railworks Corporation,Ransomware,1286,Business,Construction,Full Date of Birth,2020,"1,000-9,999",Unknown
10535,1/27/2020 0:00,2/27/2020 0:00,Cyberattack,,,Railworks Corporation,Ransomware,1286,Business,Construction,Other,2020,"1,000-9,999",Unknown
10538,12/5/2019 0:00,3/10/2020 0:00,Unauthorized Access,2019-12-03T00:00:00,2019-12-05T00:00:00,Wichita State University,,2649,Education,,Name,2020,"1,000-9,999",Jan-99
10538,12/5/2019 0:00,3/10/2020 0:00,Unauthorized Access,2019-12-03T00:00:00,2019-12-05T00:00:00,Wichita State University,,2649,Education,,Social Security Number,2020,"1,000-9,999",Jan-99
10538,12/5/2019 0:00,3/10/2020 0:00,Unauthorized Access,2019-12-03T00:00:00,2019-12-05T00:00:00,Wichita State University,,2649,Education,,Full Date of Birth,2020,"1,000-9,999",Jan-99
10538,12/5/2019 0:00,3/10/2020 0:00,Unauthorized Access,2019-12-03T00:00:00,2019-12-05T00:00:00,Wichita State University,,2649,Education,,Email Address and Password/Security Question Answers,2020,"1,000-9,999",Jan-99
10539,7/9/2019 0:00,3/16/2020 0:00,Unauthorized Access,,,"Avalon Health Care Management, Inc.",,1861,Health,,Name,2020,"1,000-9,999",Unknown
10539,7/9/2019 0:00,3/16/2020 0:00,Unauthorized Access,,,"Avalon Health Care Management, Inc.",,1861,Health,,Social Security Number,2020,"1,000-9,999",Unknown
10539,7/9/2019 0:00,3/16/2020 0:00,Unauthorized Access,,,"Avalon Health Care Management, Inc.",,1861,Health,,Medical Information,2020,"1,000-9,999",Unknown
10602,10/14/2018 0:00,11/27/2018 0:00,Theft or Mistake,2018-10-14T00:00:00,2018-10-14T00:00:00,Washington State Patrol,,1171,Government,,Name,2019,"1,000-9,999",0
10602,10/14/2018 0:00,11/27/2018 0:00,Theft or Mistake,2018-10-14T00:00:00,2018-10-14T00:00:00,Washington State Patrol,,1171,Government,,Social Security Number,2019,"1,000-9,999",0
10602,10/14/2018 0:00,11/27/2018 0:00,Theft or Mistake,2018-10-14T00:00:00,2018-10-14T00:00:00,Washington State Patrol,,1171,Government,,Driver's License or Washington ID Card Number,2019,"1,000-9,999",0
10544,1/22/2020 0:00,4/17/2020 0:00,Cyberattack,2020-01-22T00:00:00,2020-01-24T00:00:00,Ambry Genetics Corporation,Phishing,2152,Health,,Name,2020,"1,000-9,999",Jan-99
10544,1/22/2020 0:00,4/17/2020 0:00,Cyberattack,2020-01-22T00:00:00,2020-01-24T00:00:00,Ambry Genetics Corporation,Phishing,2152,Health,,Social Security Number,2020,"1,000-9,999",Jan-99
10544,1/22/2020 0:00,4/17/2020 0:00,Cyberattack,2020-01-22T00:00:00,2020-01-24T00:00:00,Ambry Genetics Corporation,Phishing,2152,Health,,Medical Information,2020,"1,000-9,999",Jan-99
10545,1/1/2020 0:00,4/20/2020 0:00,Cyberattack,2019-03-07T00:00:00,2020-02-13T00:00:00,"Kandy Pens, Inc.",Malware,1112,Business,Retail,Name,2020,"1,000-9,999",300-399
10545,1/1/2020 0:00,4/20/2020 0:00,Cyberattack,2019-03-07T00:00:00,2020-02-13T00:00:00,"Kandy Pens, Inc.",Malware,1112,Business,Retail,Financial & Banking Information,2020,"1,000-9,999",300-399
10546,10/8/2019 0:00,4/20/2020 0:00,Cyberattack,2019-09-07T00:00:00,2019-10-08T00:00:00,"Volusion, LLC",Malware,14111,Business,Web Services,Name,2020,"10,000-49,999",Jan-99
10546,10/8/2019 0:00,4/20/2020 0:00,Cyberattack,2019-09-07T00:00:00,2019-10-08T00:00:00,"Volusion, LLC",Malware,14111,Business,Web Services,Financial & Banking Information,2020,"10,000-49,999",Jan-99
10546,10/8/2019 0:00,4/20/2020 0:00,Cyberattack,2019-09-07T00:00:00,2019-10-08T00:00:00,"Volusion, LLC",Malware,14111,Business,Web Services,Email Address and Password/Security Question Answers,2020,"10,000-49,999",Jan-99
10546,10/8/2019 0:00,4/20/2020 0:00,Cyberattack,2019-09-07T00:00:00,2019-10-08T00:00:00,"Volusion, LLC",Malware,14111,Business,Web Services,Other,2020,"10,000-49,999",Jan-99
10547,1/6/2020 0:00,5/7/2020 0:00,Theft or Mistake,2019-11-23T00:00:00,2020-01-06T00:00:00,"Principal Financial Services, Inc.",,583,Finance,,Name,2020,500-999,Jan-99
10547,1/6/2020 0:00,5/7/2020 0:00,Theft or Mistake,2019-11-23T00:00:00,2020-01-06T00:00:00,"Principal Financial Services, Inc.",,583,Finance,,Social Security Number,2020,500-999,Jan-99
10547,1/6/2020 0:00,5/7/2020 0:00,Theft or Mistake,2019-11-23T00:00:00,2020-01-06T00:00:00,"Principal Financial Services, Inc.",,583,Finance,,Full Date of Birth,2020,500-999,Jan-99
10548,3/26/2020 0:00,5/7/2020 0:00,Unauthorized Access,2019-12-03T00:00:00,,Atria Wealth Solutions,,574,Finance,,Name,2020,500-999,Unknown
10548,3/26/2020 0:00,5/7/2020 0:00,Unauthorized Access,2019-12-03T00:00:00,,Atria Wealth Solutions,,574,Finance,,Social Security Number,2020,500-999,Unknown
10548,3/26/2020 0:00,5/7/2020 0:00,Unauthorized Access,2019-12-03T00:00:00,,Atria Wealth Solutions,,574,Finance,,Full Date of Birth,2020,500-999,Unknown
10549,4/11/2020 0:00,5/11/2020 0:00,Cyberattack,2020-04-06T00:00:00,2020-04-12T00:00:00,Magellan Health Inc.,Ransomware,5119,Health,,Username and Password/Security Question Answers,2020,"1,000-9,999",Jan-99
10549,4/11/2020 0:00,5/11/2020 0:00,Cyberattack,2020-04-06T00:00:00,2020-04-12T00:00:00,Magellan Health Inc.,Ransomware,5119,Health,,Other,2020,"1,000-9,999",Jan-99
10549,4/11/2020 0:00,5/11/2020 0:00,Cyberattack,2020-04-06T00:00:00,2020-04-12T00:00:00,Magellan Health Inc.,Ransomware,5119,Health,,Name,2020,"1,000-9,999",Jan-99
10549,4/11/2020 0:00,5/11/2020 0:00,Cyberattack,2020-04-06T00:00:00,2020-04-12T00:00:00,Magellan Health Inc.,Ransomware,5119,Health,,Social Security Number,2020,"1,000-9,999",Jan-99
10550,2/24/2020 0:00,5/21/2020 0:00,Unauthorized Access,,,Capital Accounting & Tax,,1277,Finance,,Name,2020,"1,000-9,999",Unknown
10550,2/24/2020 0:00,5/21/2020 0:00,Unauthorized Access,,,Capital Accounting & Tax,,1277,Finance,,Social Security Number,2020,"1,000-9,999",Unknown
10550,2/24/2020 0:00,5/21/2020 0:00,Unauthorized Access,,,Capital Accounting & Tax,,1277,Finance,,Financial & Banking Information,2020,"1,000-9,999",Unknown
10550,2/24/2020 0:00,5/21/2020 0:00,Unauthorized Access,,,Capital Accounting & Tax,,1277,Finance,,Full Date of Birth,2020,"1,000-9,999",Unknown
10550,2/24/2020 0:00,5/21/2020 0:00,Unauthorized Access,,,Capital Accounting & Tax,,1277,Finance,,Other,2020,"1,000-9,999",Unknown
